county_name,sample_date,parameter,result,reporting_limit,units
Alameda,06/15/1971 16:10,Total Hardness,71,5.00000000,mg/L as CaCO3
Alameda,06/17/1975 12:45,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,06/19/1973 09:55,Total Hardness,73,5.00000000,mg/L as CaCO3
Alameda,06/20/1972 07:40,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,07/01/1964 17:15,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,07/01/1965 16:50,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,07/07/1967 13:15,Total Hardness,32,5.00000000,mg/L as CaCO3
Alameda,07/12/1966 11:00,Total Hardness,98,5.00000000,mg/L as CaCO3
Alameda,07/17/1962 12:00,Total Hardness,100,5.00000000,mg/L as CaCO3
Alameda,08/01/1964 14:35,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,08/02/1965 14:45,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,08/02/1966 11:00,Total Hardness,121,5.00000000,mg/L as CaCO3
Alameda,08/18/1972 14:20,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,08/30/1966 11:00,Total Hardness,155,5.00000000,mg/L as CaCO3
Alameda,09/01/1964 16:15,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,09/01/1965 18:30,Total Hardness,100,5.00000000,mg/L as CaCO3
Alameda,09/01/1970 17:30,Total Hardness,84,5.00000000,mg/L as CaCO3
Alameda,09/02/1969 11:00,Total Hardness,69,5.00000000,mg/L as CaCO3
Alameda,09/03/1963 17:40,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,09/04/1968 07:30,Total Hardness,93,5.00000000,mg/L as CaCO3
Alameda,09/08/1967 09:30,Total Hardness,112,5.00000000,mg/L as CaCO3
Alameda,09/14/1971 08:00,Total Hardness,61,5.00000000,mg/L as CaCO3
Alameda,09/16/1975 09:20,Total Hardness,69,5.00000000,mg/L as CaCO3
Alameda,09/17/1974 12:10,Total Hardness,66,5.00000000,mg/L as CaCO3
Alameda,09/18/1973 10:20,Total Hardness,80,5.00000000,mg/L as CaCO3
Alameda,10/01/1964 18:20,Total Hardness,99,5.00000000,mg/L as CaCO3
Alameda,10/03/1966 10:30,Total Hardness,143,5.00000000,mg/L as CaCO3
Alameda,10/28/1963 13:18,Total Hardness,117,5.00000000,mg/L as CaCO3
Alameda,11/01/1966 12:30,Total Hardness,149,5.00000000,mg/L as CaCO3
Alameda,11/09/1965 13:00,Total Hardness,114,5.00000000,mg/L as CaCO3
Alameda,11/30/1965 10:30,Total Hardness,109,5.00000000,mg/L as CaCO3
Alameda,11/30/1966 11:15,Total Hardness,195,5.00000000,mg/L as CaCO3
Alameda,12/01/1964 10:30,Total Hardness,123,5.00000000,mg/L as CaCO3
Alameda,01/26/1972 10:30,Total Hardness,104,5.00000000,mg/L as CaCO3
Alameda,02/16/1972 11:00,Total Hardness,135,5.00000000,mg/L as CaCO3
Alameda,02/19/1975 11:50,Total Hardness,102,5.00000000,mg/L as CaCO3
Alameda,03/15/1972 11:00,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,04/19/1972 10:45,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,05/17/1972 09:50,Total Hardness,68,5.00000000,mg/L as CaCO3
Alameda,06/21/1972 10:20,Total Hardness,85,5.00000000,mg/L as CaCO3
Alameda,07/24/1972 09:50,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,08/16/1972 10:45,Total Hardness,92,5.00000000,mg/L as CaCO3
Alameda,09/17/1975 11:00,Total Hardness,68,5.00000000,mg/L as CaCO3
Alameda,09/18/1972 14:45,Total Hardness,82,5.00000000,mg/L as CaCO3
Alameda,09/18/1974 09:00,Total Hardness,67,5.00000000,mg/L as CaCO3
Alameda,09/19/1973 10:30,Total Hardness,80,5.00000000,mg/L as CaCO3
Alameda,09/20/1972 11:00,Total Hardness,72,5.00000000,mg/L as CaCO3
Alameda,10/18/1972 10:40,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,11/15/1972 12:00,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,12/20/1972 11:30,Total Hardness,115,5.00000000,mg/L as CaCO3
Alameda,06/03/1969 18:00,Total Hardness,48,5.00000000,mg/L as CaCO3
Alameda,06/09/1970 11:10,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,06/15/1971 15:30,Total Hardness,68,5.00000000,mg/L as CaCO3
Alameda,06/17/1975 12:25,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,06/19/1973 09:30,Total Hardness,73,5.00000000,mg/L as CaCO3
Alameda,06/20/1972 08:20,Total Hardness,88,5.00000000,mg/L as CaCO3
Alameda,09/01/1970 16:00,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,09/02/1969 17:45,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,09/04/1968 08:45,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,09/14/1971 08:40,Total Hardness,62,5.00000000,mg/L as CaCO3
Alameda,09/16/1975 11:00,Total Hardness,69,5.00000000,mg/L as CaCO3
Alameda,09/17/1974 11:45,Total Hardness,66,5.00000000,mg/L as CaCO3
Alameda,09/18/1972 11:45,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,09/18/1973 09:45,Total Hardness,82,5.00000000,mg/L as CaCO3
Alameda,06/05/1968 06:30,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,07/07/1967 11:45,Total Hardness,34,5.00000000,mg/L as CaCO3
Alameda,09/02/1969 17:15,Total Hardness,66,5.00000000,mg/L as CaCO3
Alameda,09/08/1965 11:28,Total Hardness,113,5.00000000,mg/L as CaCO3
Alameda,09/08/1967 08:23,Total Hardness,112,5.00000000,mg/L as CaCO3
Alameda,11/10/1965 10:45,Total Hardness,113,5.00000000,mg/L as CaCO3
Alameda,09/17/1975 10:25,Total Hardness,123,5.00000000,mg/L as CaCO3
Alameda,02/02/1968 10:10,Total Hardness,163,5.00000000,mg/L as CaCO3
Alameda,02/04/1969 15:00,Total Hardness,50,5.00000000,mg/L as CaCO3
Alameda,09/04/1968 10:00,Total Hardness,88,5.00000000,mg/L as CaCO3
Alameda,09/08/1967 08:00,Total Hardness,108,5.00000000,mg/L as CaCO3
Alameda,09/14/1971 10:10,Total Hardness,123,5.00000000,mg/L as CaCO3
Alameda,09/18/1972 10:20,Total Hardness,115,5.00000000,mg/L as CaCO3
Alameda,09/18/1972 10:20,Total Hardness,115,5.00000000,mg/L as CaCO3
